user_id,course_id,rating,enrolled,user_idx,course_idx
187,24,2.3,1,186,23
187,28,1.88,1,186,27
188,1,4.19,1,187,0
188,3,2.69,1,187,2
188,7,2.74,1,187,6
188,10,3.76,1,187,9
188,11,3.32,1,187,10
188,15,4.21,1,187,14
188,19,3.82,1,187,18
188,23,2.6,1,187,22
188,30,3.46,1,187,29
189,5,2.43,1,188,4
189,11,2.35,1,188,10
189,17,2.61,1,188,16
189,18,2.43,1,188,17
189,22,3.45,1,188,21
189,23,3.57,1,188,22
189,24,1.85,1,188,23
189,28,2.74,1,188,27
190,5,2.9,1,189,4
190,8,2.39,1,189,7
190,10,2.99,1,189,9
190,11,3.19,1,189,10
190,12,3.19,1,189,11
190,28,2.3,1,189,27
190,29,3.02,1,189,28
191,4,3.73,1,190,3
191,7,3.81,1,190,6
191,8,1.84,1,190,7
191,15,4.01,1,190,14
191,19,3.4,1,190,18
191,20,1.35,1,190,19
191,24,2.81,1,190,23
192,3,2.37,1,191,2
192,4,2.82,1,191,3
192,5,2.42,1,191,4
192,6,3.1,1,191,5
192,15,3.71,1,191,14
192,16,2.58,1,191,15
192,24,2.67,1,191,23
193,2,3.35,1,192,1
193,3,3.11,1,192,2
193,8,3.01,1,192,7
193,9,3.25,1,192,8
193,10,3.26,1,192,9
193,16,2.91,1,192,15
193,18,2.6,1,192,17
193,20,3.3,1,192,19
193,23,2.89,1,192,22
193,24,2.42,1,192,23
193,27,3.51,1,192,26
194,4,3.55,1,193,3
194,7,2.26,1,193,6
194,19,4.37,1,193,18
194,25,2.05,1,193,24
194,29,3.4,1,193,28
194,30,2.74,1,193,29
195,4,3.14,1,194,3
195,6,3.83,1,194,5
195,8,3.14,1,194,7
195,9,2.44,1,194,8
195,11,2.9,1,194,10
195,12,3.35,1,194,11
195,14,3.62,1,194,13
195,15,4.07,1,194,14
195,21,2.79,1,194,20
195,22,1.72,1,194,21
195,24,2.32,1,194,23
196,5,2.87,1,195,4
196,10,3.12,1,195,9
196,11,3.43,1,195,10
196,14,4.61,1,195,13
196,18,2.44,1,195,17
196,22,2.88,1,195,21
196,27,3.15,1,195,26
196,30,2.85,1,195,29
197,4,3.62,1,196,3
197,5,2.92,1,196,4
197,9,3.81,1,196,8
197,16,2.56,1,196,15
197,18,2.18,1,196,17
197,19,3.82,1,196,18
197,24,1.98,1,196,23
197,29,2.78,1,196,28
198,2,2.73,1,197,1
198,3,3.05,1,197,2
198,6,3.05,1,197,5
198,7,3.21,1,197,6
198,13,3.58,1,197,12
198,15,3.87,1,197,14
198,18,2.65,1,197,17
198,21,4.65,1,197,20
198,25,3.65,1,197,24
198,27,2.55,1,197,26
198,29,4.04,1,197,28
199,2,2.62,1,198,1
199,6,3.42,1,198,5
199,7,2.91,1,198,6
199,9,3.35,1,198,8
199,17,3.08,1,198,16
199,25,3.18,1,198,24
200,1,3.05,1,199,0
200,2,2.04,1,199,1
200,8,3.0,1,199,7
200,9,3.25,1,199,8
200,13,2.98,1,199,12
200,16,2.4,1,199,15
200,17,2.82,1,199,16
200,18,3.66,1,199,17
200,21,3.22,1,199,20
200,22,3.13,1,199,21
200,30,2.78,1,199,29
